6.863511514895415111e-01,7.013510568751362140e-01,7.353669518235029789e-01,7.444844664565510861e-01,7.636026858068997170e-01,7.757943591574437692e-01,7.966020002409929246e-01,8.095295829291949685e-01,8.193458417849898145e-01,8.300670122645087412e-01,8.354511615967141758e-01,8.454222673091554840e-01,8.482315112540192992e-01,8.533023135582267216e-01,8.544899854092055103e-01,8.649610971910852708e-01,8.561733228921952765e-01,8.608452950558214134e-01,8.652343750000000000e-01,8.810572687224669242e-01,8.707204230006609924e-01,8.535204015960869972e-01,8.692481103301948897e-01,8.661806821140327628e-01,8.698657991053273530e-01,8.547948751132392609e-01,8.627975394490505767e-01,8.635167149249802776e-01,8.499359795134443507e-01,8.598568640208197333e-01,8.473810156873171628e-01
9.981563988323859382e-01,9.992238435268550045e-01,9.981665393430099176e-01,9.990936555891238857e-01,9.987886129618412934e-01,9.986213235294117974e-01,9.990932446728124638e-01,9.989527229204069325e-01,9.995360346427466514e-01,9.996954469316278180e-01,9.996928275226539817e-01,9.998500299940011882e-01,9.995453167626553448e-01,9.995457986373958992e-01,1.000000000000000000e+00,9.995428223102712506e-01,9.995428919701355719e-01,9.996913103874054407e-01,9.995487364620938564e-01,9.998485078018481964e-01,9.995447647951442027e-01,9.998492159227985177e-01,9.992378048780488076e-01,9.996995192307692735e-01,9.995327102803738262e-01,9.996972907522324592e-01,9.998450333178366956e-01,9.998476074367570465e-01,9.998493749058593449e-01,9.996974281391830530e-01,9.998431372549019258e-01
9.790265387104944983e-01,9.806799313314383815e-01,9.833746095179128899e-01,9.839867165733262588e-01,9.855767877747445560e-01,9.866813947598007672e-01,9.880815017026426395e-01,9.888976444431936130e-01,9.899530014352855289e-01,9.905299299242956712e-01,9.909661441476936838e-01,9.914164297976528761e-01,9.916767511890355324e-01,9.919933582866631294e-01,9.922818225311682561e-01,9.927743224608110983e-01,9.922255368249233154e-01,9.926195367686375670e-01,9.926969296147243327e-01,9.937241437536937783e-01,9.930979652717192296e-01,9.919863225733824841e-01,9.930276081389131093e-01,9.927532153209692733e-01,9.932246081107702906e-01,9.920918582725917201e-01,9.927743224608110983e-01,9.926969296147243327e-01,9.917471083218416528e-01,9.924084653702192060e-01,9.919159654405763638e-01
8.133959311424099337e-01,8.241997439180538398e-01,8.468468468468468568e-01,8.531991744066047545e-01,8.655032148012071769e-01,8.732167972674301781e-01,8.864306784660767047e-01,8.943209215108492982e-01,9.005155357391668725e-01,9.070185134014920880e-01,9.102223465249615897e-01,9.161742476295176019e-01,9.176928964029777980e-01,9.206526286431460093e-01,9.215363707889279166e-01,9.273948391657829138e-01,9.223198594024605290e-01,9.250874812540169634e-01,9.275544388609715529e-01,9.367016747090547435e-01,9.306958671847403997e-01,9.209082702590096758e-01,9.297212963619602144e-01,9.281629236992607890e-01,9.302022178734508095e-01,9.215850425561602499e-01,9.262795204938625293e-01,9.266949152542373058e-01,9.188179112741367005e-01,9.245190626093039432e-01,9.173202849535870840e-01
